shoulder_angle,head_offset_x,head_offset_y,left_wrist_dist,right_wrist_dist,wrist_velocity_avg,zone_motion_score,label
90.0,0.818,0.8897,3.1444,3.1757,0.9146,0.0,0
0.0,0.2261,0.0833,0.9668,0.9987,1.5967,0.0,0
90.0,3.6753,1.2506,20.6499,22.0919,0.7069,0.0,0
90.0,0.9691,1.1378,4.2769,2.7919,1.7222,0.0,0
81.916,20.0597,7.6533,77.1535,93.7154,1.9626,0.0,0
90.0,6.2485,8.6985,34.3484,31.9079,1.0425,0.0,0
90.0,5.2166,0.7856,22.3553,17.95,1.4238,0.0,0
90.0,3.6236,1.1673,15.6312,11.6731,1.6397,0.0,0
79.779,7.0076,3.0462,27.315,32.6848,1.7063,0.0,0
90.0,1.3366,1.6073,3.9623,4.6033,2.0479,0.0,0
90.0,0.2109,0.7406,1.3189,1.2578,2.1074,0.0,0
90.0,0.5668,1.2104,1.9712,2.1112,0.2289,0.0,0
46.6336,2.9447,1.5768,14.2047,14.8255,3.2437,0.0,0
90.0,2.1453,4.0333,13.4222,12.027,0.4115,0.0,0
90.0,1.2833,2.6105,7.4672,5.068,0.9989,0.0,0
0.0,0.2207,0.1821,1.0158,0.9168,1.1637,0.0,0
90.0,1.0211,1.381,8.2045,5.7683,0.9235,0.0,0
90.0,4.2929,2.1457,19.2348,18.0242,0.3307,0.0,0
90.0,1.7377,1.9584,3.7006,2.027,1.4604,0.0,0
90.0,2.5731,2.274,12.4118,8.8247,1.0048,0.0,0
90.0,1.497,3.9191,18.147,16.2212,0.3933,0.0,0
0.0,0.2082,0.1077,1.0159,1.0363,0.605,0.0,0
90.0,1.4997,1.5943,10.0859,9.8761,0.9654,0.0,0
62.8641,19.9372,0.7349,89.8477,100.1373,3.0586,0.0,0
90.0,0.6919,1.6136,5.1099,5.178,2.9701,0.0,0
90.0,0.5177,1.6533,3.0747,3.0382,0.1591,0.0,0
90.0,2.2694,7.8701,12.8926,16.2424,0.3425,0.0,0
90.0,0.1819,1.1015,2.8704,2.3337,0.8221,0.0,0
90.0,2.1206,2.4928,13.3363,15.5988,1.6099,0.0,0
90.0,0.4049,1.676,2.9662,2.9073,1.3338,0.0,0
90.0,0.025,0.568,0.8549,1.2652,0.8677,0.0,0
90.0,0.0429,0.6098,0.915,1.2352,0.2854,0.0,0
90.0,0.0286,0.8535,1.8205,3.915,1.9288,0.0,0
90.0,0.1222,2.3925,3.8673,8.8175,0.9555,0.0,0
90.0,0.1347,1.1448,2.7405,3.963,0.8366,0.0,0
90.0,0.0771,0.8201,1.9409,2.1083,0.9271,0.0,0
90.0,0.0022,0.6802,1.2067,4.3853,2.4267,0.0,0
90.0,0.0156,0.7744,1.2966,2.3678,1.7456,0.0,0
90.0,0.0275,0.6747,1.5366,1.8414,0.7421,0.0,0
90.0,0.0232,0.786,1.3913,2.3645,1.0403,0.0,0
90.0,0.1023,0.571,0.7723,1.6749,0.7278,0.0,0
90.0,0.0532,0.7967,1.4656,2.6139,0.3304,0.0,0
90.0,0.0767,1.2426,1.0223,1.3612,0.9481,0.0,0
90.0,0.0533,0.9909,1.4058,1.6589,0.2719,0.0,0
90.0,0.3136,0.9736,2.7808,3.0117,0.1451,0.0,0
90.0,0.0737,0.9538,1.4518,1.3341,0.3392,0.0,0
90.0,0.1275,0.8502,1.3942,1.9977,0.9208,0.0,0
90.0,0.2179,0.6637,1.5676,1.6512,0.5227,0.0,0
90.0,1.0318,2.2809,6.0244,5.3227,1.4057,0.0,0
90.0,0.2305,0.8852,2.0421,0.8252,0.8067,0.0,0
90.0,0.0598,0.8003,1.3894,2.2427,1.2169,0.0,0
90.0,0.4593,1.4614,2.9257,1.9821,0.8943,0.0,0
90.0,0.018,1.718,4.6773,2.6242,0.5961,0.0,0
90.0,0.2978,1.0624,1.7902,1.6775,0.4714,0.0,0
90.0,0.2802,1.4478,2.9112,1.8672,0.3927,0.0,0
90.0,0.1437,1.1907,1.7568,2.0402,0.5828,0.0,0
90.0,2.9341,6.0733,19.8378,14.4201,1.0097,0.0,0
90.0,0.3824,1.1985,3.5202,1.5928,0.8676,0.0,0
90.0,0.3046,6.9648,16.692,13.4364,1.4041,0.0,0
90.0,0.2731,1.8258,2.7394,1.6918,0.9962,0.0,0
90.0,0.3203,1.5213,2.4936,2.6279,0.5388,0.0,0
90.0,0.2136,2.1723,5.5028,4.1741,0.7826,0.0,0
90.0,0.0576,0.8728,0.8778,1.6083,1.3407,0.0,0
90.0,0.1534,1.024,1.8313,1.7085,0.8688,0.0,0
90.0,0.5423,1.5067,2.0362,1.2504,0.6196,0.0,0
90.0,0.2414,2.1293,4.5899,3.4054,0.5298,0.0,0
90.0,0.5899,1.0029,2.5009,1.122,1.6175,0.0,0
90.0,0.4287,1.3417,5.4667,4.2598,0.8327,0.0,0
90.0,0.9717,1.7116,5.3442,3.5217,1.1559,0.0,0
90.0,0.9706,2.0814,6.5738,5.7922,0.949,0.0,0
90.0,0.1806,1.1563,1.9131,1.7469,0.9777,0.0,0
90.0,0.3727,0.7372,1.6461,2.6075,0.625,0.0,0
90.0,0.27,0.7621,1.3746,2.7195,0.9028,0.0,0
90.0,0.4791,1.2676,2.8384,3.0065,1.0188,0.0,0
90.0,0.2352,1.1127,1.4615,1.3947,0.3578,0.0,0
90.0,0.1963,1.0126,1.7603,2.552,0.4663,0.0,0
90.0,1.0569,1.3777,6.4724,7.6214,0.955,0.0,0
90.0,5.9978,16.4719,33.3128,31.8524,0.6281,0.0,0
90.0,0.2415,0.9072,1.3336,2.0974,0.8194,0.0,0
90.0,0.4844,0.951,3.2496,3.2358,0.986,0.0,0
90.0,0.2318,0.7378,1.6376,2.0896,0.9506,0.0,0
90.0,2.7201,2.7566,11.7838,15.9831,1.7242,0.0,0
90.0,0.1561,1.2741,1.7932,2.1069,2.1834,0.0,0
90.0,3.0044,6.8318,14.5062,21.7492,0.989,0.0,0
90.0,0.818,1.2816,2.8372,4.0471,1.9171,0.0,0
90.0,0.1204,1.0889,2.0203,2.2833,1.0316,0.0,0
90.0,0.0833,1.0527,1.6365,2.1195,0.482,0.0,0
90.0,1.2395,1.0308,5.5953,6.0377,1.1168,0.0,0
90.0,0.0555,0.9968,2.7336,2.9005,1.5341,0.0,0
90.0,0.2627,1.0999,2.2107,3.3159,0.6044,0.0,0
90.0,0.2211,1.0271,2.1318,2.6132,0.4447,0.0,0
90.0,2.142,1.8588,10.5436,12.0207,0.7009,0.0,0
90.0,1.1846,1.2004,5.0138,6.1104,0.6681,0.0,0
90.0,3.4366,2.0504,9.1926,11.4494,1.1049,0.0,0
90.0,0.3667,0.7929,1.8492,2.3159,1.5189,0.0,0
90.0,0.9831,1.2381,3.5449,3.161,0.727,0.0,0
90.0,1.419,2.3121,5.0391,5.5134,0.4831,0.0,0
90.0,0.239,0.863,1.9063,1.7555,1.8056,0.0,0
90.0,1.1152,1.3334,3.4533,2.8974,0.7381,0.0,0
90.0,0.9924,0.5576,4.9335,5.0949,0.4614,0.0,0
90.0,0.551,1.3932,3.0099,3.4644,0.7952,0.0,0
90.0,0.19,1.3492,3.0592,3.3569,0.3067,0.0,0
90.0,1.0958,1.6545,3.8779,4.2108,1.1071,0.0,0
90.0,1.0958,1.6545,3.8779,4.2108,0.0,0.0,0
90.0,0.2547,1.4409,1.7832,2.9103,0.7431,0.0,0
90.0,0.6119,1.3896,3.6645,2.0788,1.0726,0.0,0
90.0,0.116,1.0981,1.7413,4.4982,1.9909,0.0,0
90.0,0.5016,1.1528,3.0328,4.0633,0.8627,0.0,0
90.0,1.3545,1.5994,8.1585,8.8114,0.4174,0.0,0
90.0,0.6108,1.1614,3.1595,3.4152,0.5556,0.0,0
90.0,0.0774,1.168,1.287,1.3989,0.2866,0.0,0
90.0,1.3902,2.9299,7.4455,7.3807,0.5626,0.0,0
90.0,0.1128,0.7454,1.5178,2.1465,0.9835,0.0,0
90.0,0.1128,0.7454,1.5178,2.1465,0.0,0.0,0
90.0,0.1048,0.9928,1.2624,2.0146,0.5403,0.0,0
90.0,0.1943,1.5699,3.1319,3.4898,0.6278,0.0,0
90.0,0.4829,1.2979,2.8559,3.8658,0.8364,0.0,0
90.0,0.2349,1.307,1.9416,2.9177,0.6578,0.0,0
90.0,0.209,1.1417,1.8771,2.8442,0.1143,0.0,0
90.0,1.1193,2.8723,4.645,4.9482,1.1448,0.0,0
90.0,0.1246,1.4717,2.8368,3.0899,0.5824,0.0,0
90.0,1.1335,3.5972,8.7134,9.6737,0.2334,0.0,0
90.0,0.0588,3.6068,4.3723,4.086,2.0499,0.0,0
90.0,0.7663,2.3165,5.2698,5.1777,0.5476,0.0,0
90.0,0.0085,0.9979,1.9105,2.1627,1.5346,0.0,0
90.0,0.1942,0.8906,1.2512,1.775,0.6508,0.0,0
90.0,0.1942,0.8906,1.2512,1.775,0.0,0.0,0
90.0,0.119,0.6168,1.3365,1.6434,0.7839,0.0,0
90.0,0.407,1.1315,1.9998,2.5155,0.5034,0.0,0
90.0,0.0187,0.9273,1.3024,1.7382,0.43,0.0,0
90.0,0.0952,0.9684,1.9889,2.4725,0.2196,0.0,0
90.0,0.1321,0.7039,1.7342,1.648,0.5731,0.0,0
90.0,0.2683,1.4526,2.3287,2.6917,1.0163,0.0,0
90.0,0.1163,1.0783,1.8786,3.0759,0.5324,0.0,0
73.7118,0.5947,13.7702,31.7085,30.5406,1.4028,0.0,0
90.0,0.4371,1.9729,3.7671,13.281,3.3057,0.0,0
90.0,0.5789,1.198,2.6835,6.5654,1.787,0.0,0
90.0,1.1623,2.8325,5.36,4.387,2.5768,0.0,0
90.0,1.1623,2.8325,5.36,4.387,0.0,0.0,0
90.0,0.9297,1.5992,4.2634,5.4685,0.8311,0.0,0
90.0,0.1324,1.0538,1.313,2.1919,0.3821,0.0,0
90.0,0.8877,5.3564,7.4113,9.7573,0.8708,0.0,0
90.0,0.0474,1.2662,2.5232,2.7753,1.5309,0.0,0
90.0,0.1046,0.7446,1.0462,2.0522,1.0497,0.0,0
90.0,0.0947,0.7416,1.3595,1.6347,0.6069,0.0,0
90.0,0.1391,0.6448,1.134,2.0824,0.5045,0.0,0
90.0,0.2489,4.9232,8.0814,6.4671,1.3731,0.0,0
90.0,0.2085,0.7753,1.2198,2.0215,1.2209,0.0,0
90.0,1.9548,1.908,6.9576,7.4101,1.4702,0.0,0
90.0,0.2155,1.8087,3.2245,4.1058,1.8421,0.0,0
90.0,0.0473,1.1252,1.1767,1.4349,0.1697,0.0,0
90.0,0.0473,1.1252,1.1767,1.4349,0.0,0.0,0
90.0,0.0675,0.962,1.4851,2.299,0.6446,0.0,0
90.0,0.6271,2.6287,3.0004,1.8376,1.2694,0.0,0
90.0,0.1835,2.8655,5.0104,4.518,0.401,0.0,0
90.0,0.0117,3.5714,6.9309,11.6715,2.5431,0.0,0
90.0,0.2469,1.5767,1.0693,2.707,1.9709,0.0,0
90.0,0.9022,1.7193,4.7707,5.7167,0.2966,0.0,0
90.0,0.6183,1.7002,2.5662,2.7343,0.9198,0.0,0
90.0,2.2877,2.8452,9.1896,10.8271,0.599,0.0,0
90.0,0.1156,0.8443,1.616,2.1457,1.6531,0.0,0
90.0,0.3027,1.0489,2.5346,3.4805,0.7664,0.0,0
90.0,0.2013,0.7917,1.4554,1.9188,1.163,0.0,0
90.0,0.4372,2.6675,7.7364,6.679,0.825,0.0,0
90.0,0.6534,1.1474,4.7463,10.2457,3.0864,0.0,0
90.0,0.4751,1.1528,2.3594,2.9208,2.9193,0.0,0
90.0,0.3481,1.0156,2.4558,3.1783,0.7015,0.0,0
90.0,1.4584,1.2558,5.8828,7.3837,0.5139,0.0,0
90.0,0.3949,1.5641,1.4832,2.8387,0.5874,0.0,0
90.0,0.1405,0.7817,1.7932,2.4605,1.1108,0.0,0
90.0,0.0805,1.3608,2.3625,3.2657,0.3378,0.0,0
90.0,0.5551,0.7395,3.7244,4.0284,0.8062,0.0,0
90.0,0.8304,1.3067,3.0355,2.6128,0.9196,0.0,0
90.0,1.0293,1.0149,5.4564,6.8566,0.8324,0.0,0
90.0,0.0659,1.0684,1.6798,2.4528,1.5081,0.0,0
90.0,0.0659,1.0684,1.6798,2.4528,0.0,0.0,0
90.0,0.3483,0.9738,2.0324,2.9426,1.0039,0.0,0
90.0,0.2272,0.76,1.2755,2.1012,0.4064,0.0,0
90.0,0.04,0.9987,1.5857,2.2645,0.5086,0.0,0
90.0,0.0547,1.132,2.1024,2.2699,0.8649,0.0,0
90.0,0.1034,0.9536,1.1091,1.6194,1.5263,0.0,0
90.0,0.1426,0.8563,1.8249,2.2826,1.1099,0.0,0
90.0,0.2086,0.6437,1.7676,2.3699,0.299,0.0,0
90.0,0.145,0.6283,1.2207,1.5063,0.5403,0.0,0
90.0,0.1167,0.7092,1.2878,2.0634,0.454,0.0,0
90.0,0.1335,0.7816,1.4982,2.1703,0.3234,0.0,0
90.0,0.0485,0.8621,1.4731,1.891,0.5482,0.0,0
90.0,0.0378,0.728,1.7108,2.2158,0.3411,0.0,0
90.0,0.0378,0.728,1.7108,2.2158,0.0,0.0,0
90.0,0.5013,2.8442,5.7037,6.7826,0.8576,0.0,0
90.0,0.2075,1.3676,1.972,8.525,3.4698,0.0,0
90.0,0.2447,1.1692,1.6037,3.5351,1.9395,0.0,0
90.0,0.0664,5.0202,8.7823,11.0727,0.3987,0.0,0
90.0,0.1165,1.3833,2.6069,3.7871,0.9196,0.0,0
90.0,0.1348,0.4949,1.3312,1.6072,0.6739,0.0,0
90.0,0.5139,0.7087,1.5023,2.4912,1.0823,0.0,0
90.0,2.0447,3.8808,7.6587,7.2678,1.3283,0.0,0
90.0,1.839,2.1034,9.0222,9.648,0.7414,0.0,0
90.0,0.0675,1.3339,1.7253,2.2316,0.4711,0.0,0
90.0,0.229,1.001,1.8373,2.8692,0.3869,0.0,0
90.0,0.131,0.4942,0.846,1.5094,0.5276,0.0,0
90.0,0.7176,2.3948,7.6833,8.7649,0.8928,0.0,0
90.0,0.2171,0.7156,1.12,2.1967,1.2435,0.0,0
90.0,0.1814,0.6477,1.2922,1.6585,0.8621,0.0,0
90.0,0.0296,2.6553,5.0454,6.4397,0.8161,0.0,0
90.0,0.3586,0.9398,2.0463,3.2295,1.2776,0.0,0
90.0,0.3615,0.9031,1.7048,2.4654,0.4484,0.0,0
90.0,0.1166,0.5507,1.4448,1.6561,0.4819,0.0,0
90.0,0.2513,0.6957,1.4913,2.325,1.2712,0.0,0
90.0,0.3273,0.6739,1.6248,2.3859,0.2228,0.0,0
35.4734,0.268,1.2508,3.6515,2.5356,2.4687,0.0,0
90.0,0.201,0.9342,1.5514,2.274,2.871,0.0,0
90.0,0.1255,0.8482,1.7082,2.4809,0.3443,0.0,0
90.0,0.0764,1.3161,2.0237,3.3062,0.6769,0.0,0
90.0,0.1011,1.6922,3.0624,3.7587,0.6806,0.0,0
90.0,0.1407,1.1036,2.1267,2.4999,0.676,0.0,0
90.0,0.1574,0.6932,1.7675,2.0213,0.4213,0.0,0
90.0,0.1848,1.3258,2.026,2.872,0.6704,0.0,0
90.0,0.2743,1.0296,3.7941,3.7427,0.5144,0.0,0
90.0,0.257,1.0022,1.399,2.2316,1.0359,0.0,0
90.0,0.1352,1.6888,4.2813,4.6182,1.0731,0.0,0
90.0,0.0698,0.95,1.2368,1.9033,0.5366,0.0,0
37.5704,0.0644,1.1933,2.6772,3.0346,1.4678,0.0,0
90.0,0.0347,1.1229,1.561,2.6077,1.929,0.0,0
90.0,0.1323,0.8353,1.1567,2.6317,0.9686,0.0,0
90.0,0.1062,1.0791,1.8145,2.2814,0.9906,0.0,0
90.0,0.7987,1.1651,3.6135,4.9216,0.8713,0.0,0
90.0,0.3019,0.788,2.0994,2.3488,0.4334,0.0,0
90.0,0.2249,0.7377,1.6049,2.2106,0.2309,0.0,0
90.0,0.33,0.5493,1.3424,1.9525,0.6827,0.0,0
90.0,0.0396,0.793,1.5568,2.0185,0.8523,0.0,0
90.0,0.4298,0.8486,2.5099,3.3597,0.7271,0.0,0
90.0,0.0359,1.2425,1.8563,2.2974,0.7817,0.0,0
90.0,0.4683,1.0076,3.5441,5.0347,0.5131,0.0,0
90.0,0.1123,0.6675,1.4279,2.0104,0.5872,0.0,0
90.0,0.0307,1.5438,3.1045,5.4723,0.3627,0.0,0
90.0,0.3093,1.2733,1.8597,3.0937,1.3492,0.0,0
90.0,0.1941,1.6404,3.5979,4.4185,1.2441,0.0,0
90.0,0.3235,0.8957,3.3269,3.2059,0.5223,0.0,0
90.0,0.0114,0.9493,1.9733,3.3016,0.7206,0.0,0
90.0,0.017,1.1687,1.8376,2.8466,0.554,0.0,0
90.0,0.1501,0.7061,1.2661,3.6026,1.6359,0.0,0
90.0,0.451,1.177,2.1284,3.2042,2.0462,0.0,0
90.0,0.5037,0.8803,3.2219,3.7555,0.2806,0.0,0
90.0,0.256,0.9721,2.3335,3.0172,0.0765,0.0,0
90.0,1.1798,1.5318,5.658,5.022,0.9112,0.0,0
90.0,0.1883,3.3577,4.8214,4.5489,2.3462,0.0,0
90.0,1.0887,3.2907,12.9894,12.1906,2.4307,0.0,0
90.0,1.8193,3.0332,9.7734,9.6974,2.4705,0.0,0
90.0,0.458,0.5355,1.6639,2.6103,1.379,0.0,0
90.0,0.1286,1.1421,1.6816,2.5576,0.6668,0.0,0
90.0,1.6912,2.856,9.4855,14.0385,0.5992,0.0,0
90.0,0.4203,0.9022,2.6837,3.9627,1.0899,0.0,0
90.0,0.9925,1.024,2.9588,3.9614,0.971,0.0,0
90.0,0.0274,1.7742,3.6014,3.336,0.3604,0.0,0
90.0,2.7659,4.8255,14.6806,18.836,0.8726,0.0,0
90.0,8.5314,3.9931,34.2596,42.323,0.6724,0.0,0
90.0,0.4646,0.9575,2.5391,2.9289,0.7736,0.0,0
90.0,2.1517,1.0061,6.6904,9.0953,0.9929,0.0,0
90.0,0.0064,2.3863,3.4785,5.272,0.861,0.0,0
90.0,0.709,1.5407,5.3774,6.4967,0.6563,0.0,0
90.0,1.2403,2.014,8.0521,8.7349,0.8691,0.0,0
90.0,0.5119,0.8819,2.1313,2.9531,1.0351,0.0,0
90.0,0.929,1.1487,7.9805,7.8575,0.6219,0.0,0
90.0,0.1948,1.2621,1.1153,2.1055,1.5074,0.0,0
90.0,0.466,1.5474,3.5794,4.0545,0.5501,0.0,0
90.0,0.993,1.9228,6.1323,8.6461,0.9481,0.0,0
90.0,1.4462,3.9255,11.6959,13.8507,0.5302,0.0,0
90.0,0.3135,1.1242,1.7314,3.2151,1.6783,0.0,0
90.0,0.1641,0.656,1.3975,2.0025,0.7939,0.0,0
90.0,0.7744,1.6556,8.8733,10.481,0.5025,0.0,0
90.0,1.0295,1.4791,5.911,6.3714,0.4083,0.0,0
90.0,0.0582,0.9028,1.1132,1.7728,0.5661,0.0,0
90.0,0.0044,0.7816,1.4859,2.4028,0.3442,0.0,0
90.0,0.343,0.7809,2.4658,2.4069,0.9609,0.0,0
71.4801,1.1446,8.0612,15.5127,23.4277,1.2369,0.0,0
90.0,0.0164,1.0293,1.9683,2.4317,0.9332,0.0,0
90.0,0.1502,1.1695,2.0336,3.0035,0.5192,0.0,0
90.0,0.2687,0.9913,1.7588,2.3649,0.661,0.0,0
90.0,0.2729,0.9795,1.952,2.9214,0.9756,0.0,0
90.0,0.5187,0.9335,2.0685,3.3728,0.6552,0.0,0
90.0,0.1765,1.1233,1.503,2.1202,0.821,0.0,0
90.0,0.104,1.3993,1.2607,2.003,1.3472,0.0,0
90.0,0.4326,1.0982,3.9369,3.7057,2.0411,0.0,0
90.0,1.0491,2.4238,4.0859,4.2831,1.2469,0.0,0
90.0,0.3433,0.9674,1.7778,2.2246,0.9124,0.0,0
90.0,0.3041,0.3058,0.8065,1.1651,0.3907,0.0,0
90.0,0.539,0.5101,2.149,2.8338,0.5072,0.0,0
90.0,2.8313,3.9652,15.1041,17.3568,1.6995,0.0,0
90.0,0.1441,1.0851,1.2882,0.9893,1.3772,0.0,0
90.0,0.2631,1.0932,1.9724,2.1723,0.3648,0.0,0
90.0,0.4616,0.922,2.1128,3.3054,0.7699,0.0,0
90.0,0.7062,2.2157,4.2772,4.9265,1.4549,0.0,0
90.0,1.0001,1.0595,5.142,5.2397,1.0061,0.0,0
90.0,4.5608,11.1954,37.8116,39.2905,0.4683,0.0,0
90.0,0.3597,0.9241,2.1226,2.6235,1.0203,0.0,0
90.0,0.2823,1.0893,1.5555,2.5164,0.0816,0.0,0
90.0,0.0149,1.3756,1.6846,2.0668,0.3316,0.0,0
90.0,0.3704,2.4027,5.345,5.422,0.6923,0.0,0
90.0,0.1658,0.7079,1.7915,2.2049,0.8568,0.0,0
90.0,0.301,1.088,1.9431,1.8916,0.7123,0.0,0
90.0,0.1689,0.7061,1.6572,2.2233,0.8247,0.0,0
90.0,0.0048,0.7061,0.9516,1.2739,0.6849,0.0,0
90.0,0.0082,0.7493,1.0475,1.888,0.357,0.0,0
90.0,0.2093,0.5597,5.2417,5.4638,0.6928,0.0,0
90.0,0.0715,0.6529,1.5594,1.9251,0.9681,0.0,0
90.0,0.1271,0.5577,1.2906,1.2084,0.4675,0.0,0
90.0,1.2839,5.0936,7.39,5.9149,1.3606,0.0,0
90.0,0.1431,3.9877,10.8895,8.1447,1.0699,0.0,0
90.0,0.018,0.9497,1.8854,2.3976,1.4163,0.0,0
90.0,0.1184,0.5395,1.2497,1.8735,1.0035,0.0,0
90.0,1.1847,1.0685,5.5466,7.4378,1.5565,0.0,0
90.0,0.1296,3.9018,4.8718,2.1487,0.7762,0.0,0
90.0,0.0965,0.8499,0.9859,1.8153,1.1382,0.0,0
90.0,0.0234,1.2867,1.9452,2.4334,0.3303,0.0,0
90.0,0.051,0.4747,1.0728,1.3267,0.3105,0.0,0
90.0,2.0017,3.7932,11.0138,10.169,0.6338,0.0,0
90.0,0.1224,1.2672,3.5334,3.9421,0.5142,0.0,0
90.0,0.1082,0.6936,1.8287,2.5222,0.6728,0.0,0
90.0,0.1789,1.6479,4.7785,4.2914,0.6351,0.0,0
90.0,5.1676,11.4695,29.8006,34.48,1.6572,0.0,0
90.0,0.4247,1.5543,2.9,4.2807,1.5509,0.0,0
90.0,0.2888,1.4892,2.4143,4.4401,0.4102,0.0,0
90.0,1.3763,0.3053,6.0745,6.8166,0.894,0.0,0
90.0,1.0119,1.4018,4.0383,5.7195,0.3241,0.0,0
90.0,0.1435,0.6763,1.5665,1.848,0.7697,0.0,0
90.0,0.5073,1.7687,2.6631,1.6026,0.8627,0.0,0
90.0,0.1302,0.8292,1.6561,2.0107,0.4686,0.0,0
90.0,2.2479,4.0035,9.9809,11.3853,2.0105,0.0,0
90.0,0.2822,1.0961,2.5438,6.4761,3.3339,0.0,0
90.0,0.0045,1.0556,1.766,2.5789,1.5241,0.0,0
90.0,0.0455,1.8353,3.7163,4.4786,0.7067,0.0,0
90.0,0.2536,3.6116,7.0511,9.5591,0.3587,0.0,0
90.0,0.4102,0.8614,2.6598,4.1235,0.7936,0.0,0
42.6887,0.1579,3.2894,8.0952,10.6109,1.4756,0.0,0
90.0,0.0741,0.805,1.7855,2.1849,1.3499,0.0,0
90.0,0.0621,0.7056,1.5018,1.9516,0.314,0.0,0
90.0,0.6253,3.7337,4.6527,3.9017,1.1204,0.0,0
90.0,0.4455,3.2244,5.3353,6.1578,0.7712,0.0,0
90.0,0.4455,3.2244,5.3353,6.1578,0.0,0.0,0
90.0,0.4112,0.8198,2.4322,3.6904,1.7128,0.0,0
90.0,1.1108,2.8455,7.9248,9.1277,1.1346,0.0,0
90.0,0.0937,0.523,0.9074,1.0823,1.0352,0.0,0
90.0,0.2017,1.6995,3.5751,3.5028,0.4718,0.0,0
90.0,1.2362,2.2755,8.5458,9.3013,0.0886,0.0,0
90.0,0.1617,0.5893,1.5711,2.117,0.8946,0.0,0
90.0,0.5934,5.473,13.5381,14.2138,1.351,0.0,0
90.0,0.1076,1.1167,1.6689,2.4196,0.6378,0.0,0
90.0,0.5915,1.785,6.4319,7.9624,0.3274,0.0,0
90.0,0.0395,0.8526,1.1366,2.5175,0.8436,0.0,0
90.0,0.1026,1.9281,4.39,5.389,1.0889,0.0,0
90.0,0.1026,1.9281,4.39,5.389,0.0,0.0,0
90.0,0.0925,1.7043,3.7415,7.2055,0.9671,0.0,0
90.0,0.5197,3.1757,3.4796,6.2395,1.2914,0.0,0
90.0,0.416,0.9695,3.0581,2.7674,1.027,0.0,0
90.0,0.0029,1.5022,2.1271,3.8161,0.615,0.0,0
90.0,0.1252,1.7331,2.28,4.9676,0.4206,0.0,0
90.0,0.1661,1.863,7.4443,7.1648,0.6252,0.0,0
90.0,0.3361,1.2635,2.8528,5.2815,1.3927,0.0,0
90.0,0.1568,1.1585,2.2633,3.2461,0.963,0.0,0
90.0,0.1053,1.3755,3.0077,3.8718,0.4243,0.0,0
0.0,0.1916,0.1364,1.0333,1.0108,1.0054,0.0,0
0.0,0.1916,0.1364,1.0333,1.0108,0.0,0.0,0
90.0,0.2287,3.7885,8.6223,8.625,0.4151,0.0,0
90.0,0.5148,2.2877,3.5187,2.7142,0.3923,0.0,0
90.0,0.5998,3.2565,11.9191,11.1923,1.543,0.0,0
90.0,0.451,2.724,4.4751,4.8869,1.672,0.0,0
90.0,0.1954,0.6878,2.0463,2.2853,2.2855,0.0,0
45.2295,1.1222,13.9034,28.2474,16.8829,2.0117,0.0,0
17.3478,1.1636,8.3078,9.8997,10.5812,0.7998,0.0,0
90.0,0.1145,0.3096,0.479,0.8826,1.6037,0.0,0
90.0,0.1905,1.3413,1.6391,2.5841,0.9385,0.0,0
90.0,1.0869,1.5157,6.5002,6.1356,0.9228,0.0,0
90.0,1.0869,1.5157,6.5002,6.1356,0.0,0.0,0
90.0,0.1473,1.0646,2.0741,1.2567,1.1604,0.0,0
90.0,0.3821,0.6068,2.363,0.8483,0.1719,0.0,0
90.0,0.5306,0.7794,2.3177,2.5169,0.2708,0.0,0
90.0,0.102,0.2734,0.9007,0.892,0.5345,0.0,0
90.0,0.1104,0.137,0.5472,0.7155,0.3817,0.0,0
90.0,0.8636,0.7911,3.7406,2.4365,0.5455,0.0,0
90.0,0.2956,0.725,2.114,1.4332,0.2426,0.0,0
90.0,0.2123,0.0254,0.6804,0.3607,0.5208,0.0,0
90.0,0.2343,0.0276,0.415,0.6042,0.332,0.0,0
90.0,0.2313,0.131,0.898,0.9792,0.6741,0.0,0
90.0,0.2048,0.2796,0.8068,0.3445,0.5325,0.0,0
90.0,0.2048,0.2796,0.8068,0.3445,0.0,0.0,0
90.0,0.2673,0.1134,0.2153,0.6344,0.6125,0.0,0
90.0,0.2238,0.1955,0.3007,1.0083,0.1402,0.0,0
90.0,0.1752,0.4593,0.2789,0.9298,0.2619,0.0,0
90.0,0.0244,0.3167,0.5581,1.2434,0.0557,0.0,0
90.0,0.8943,3.4988,8.0136,7.2248,0.9114,0.0,0
90.0,0.049,0.8444,2.177,1.2797,33.7559,0.0,0
90.0,0.1295,0.8128,2.2199,0.9083,6.4552,0.0,0
90.0,0.1586,0.7034,1.4691,0.1591,7.7836,0.0,0
90.0,0.0446,0.6809,1.8935,0.4342,6.65,0.0,0
90.0,0.0446,0.6809,1.8935,0.4342,0.0,0.0,0
90.0,0.0396,0.7659,2.2252,1.113,5.8138,0.0,0
90.0,0.0573,0.749,2.1002,0.5742,4.1266,0.0,0
90.0,0.0701,0.7236,1.7921,0.487,2.8962,0.0,0
90.0,0.0836,0.7528,1.8575,0.7215,2.1024,0.0,0
90.0,0.0919,0.6645,1.7097,0.7351,2.9764,0.0,0
90.0,0.1116,0.8164,1.624,0.7168,0.7213,0.0,0
90.0,0.0921,0.7184,0.9903,0.7146,5.1874,0.0,0
90.0,0.0942,0.7153,0.6089,0.2058,4.7971,0.0,0
